ID,DEVICETYPE,PLATFORM_ID,BIDREQUESTIP,USERPLATFORMUID,USERCITY,USERZIPCODE,USERAGENT,PLATFORMTYPE,CHANNELTYPE,URL,KEYWORDS,IS_HCP
133212,1,7.0,570,12832,3060,,2151,3,0,1087,681,0.0
133213,0,2.0,14111,17662,916,76137.0,1520,3,0,587,569,0.0
133214,0,2.0,8751,4833,1536,90060.0,1326,3,0,1723,819,0.0
133215,1,2.0,2001,8412,2599,63169.0,729,3,0,1923,297,0.0
133216,0,2.0,1862,10996,1890,10011.0,1443,3,0,1980,383,1.0
133217,1,2.0,3727,2494,2160,71360.0,2271,3,0,545,326,0.0
133218,0,2.0,9038,15184,655,11729.0,1520,3,0,1723,819,0.0
133219,1,2.0,4838,14651,389,44705.0,2361,3,0,2605,637,0.0
133220,0,2.0,6564,3904,722,27701.0,1520,3,0,479,239,0.0
133221,0,7.0,3019,13075,1569,53716.0,1476,3,0,955,734,1.0
133222,0,2.0,9860,3730,2142,85050.0,1700,3,0,603,1098,0.0
133223,0,2.0,11380,8031,1272,8830.0,1520,3,0,1723,819,0.0
133224,0,2.0,4980,3109,934,22401.0,1327,3,0,2243,507,0.0
133225,0,2.0,1377,17939,2647,77479.0,1520,3,0,1470,125,0.0
133226,0,2.0,916,3085,1890,10010.0,1476,3,0,1980,383,1.0
133227,0,9.0,8448,8018,3060,,2376,3,0,236,1310,0.0
133228,0,9.0,8458,12134,3060,,1029,3,0,278,1048,0.0
133229,0,2.0,5080,17229,479,60602.0,1443,3,0,2265,227,1.0
133230,0,2.0,917,16964,1890,10016.0,1454,3,0,1980,383,1.0
133231,1,7.0,12193,15903,290,34205.0,2326,3,0,844,1626,0.0
133232,0,2.0,9965,6821,1962,17857.0,1369,3,0,2495,787,0.0
133233,0,2.0,10353,9950,281,20715.0,1520,3,0,1450,415,0.0
133234,0,2.0,2228,5662,2141,19107.0,1232,3,0,2520,391,0.0
133235,2,2.0,2013,983,1425,7850.0,1925,3,0,526,437,0.0
133236,0,2.0,5867,3700,2599,63169.0,1639,3,0,2654,918,0.0
133237,0,2.0,7005,9774,2687,33614.0,1297,3,0,2638,802,1.0
133238,0,2.0,9987,15637,1133,90250.0,1365,3,0,1464,141,1.0
133239,0,7.0,2354,6799,1839,37212.0,1508,3,0,856,1620,0.0
133240,0,2.0,8217,5921,97,22202.0,1369,3,0,443,87,0.0
133241,0,2.0,273,5549,338,60918.0,1531,3,0,587,569,0.0
133242,1,2.0,1142,11429,975,20874.0,2326,3,0,1450,415,0.0
133243,0,5.0,2525,5344,1369,30240.0,1508,3,0,126,936,0.0
133244,0,2.0,8123,7088,1212,96813.0,1508,3,0,442,87,0.0
133245,0,2.0,2265,16923,1890,10024.0,1520,3,0,2545,818,0.0
133246,0,2.0,286,14437,2786,13501.0,1294,3,0,754,188,1.0
133247,1,2.0,2362,10460,915,46808.0,901,3,0,1316,291,0.0
133248,0,2.0,4976,8556,2428,93111.0,1508,3,0,1316,291,0.0
133249,0,14.0,2906,5732,2141,19139.0,1508,1,0,101,919,1.0
133250,0,7.0,2181,6686,722,27705.0,1369,3,0,940,201,1.0
133251,0,5.0,11060,1834,1674,38127.0,1303,3,0,132,1192,0.0
133252,0,2.0,12316,10453,2470,98119.0,1532,3,0,2523,718,0.0
133253,0,2.0,5996,6641,495,91711.0,1520,3,0,2384,59,0.0
133254,0,9.0,8434,17267,3060,,1028,3,0,337,1666,0.0
133255,0,7.0,8141,11589,373,2138.0,1360,3,0,1075,68,0.0
133256,0,2.0,9648,9840,829,60202.0,1330,3,0,2565,413,0.0
133257,0,2.0,8217,1296,97,22202.0,1369,3,0,443,87,0.0
133258,0,2.0,13948,16042,2588,77388.0,1520,3,0,526,437,0.0
133259,0,2.0,6260,10975,1675,7945.0,1508,3,0,526,437,0.0
133260,0,5.0,13104,12440,2222,12603.0,1504,3,0,149,1649,0.0
133261,1,7.0,6655,8195,2151,48169.0,2326,3,0,1015,649,0.0
133262,0,2.0,5081,801,459,28202.0,1551,3,0,2698,1075,0.0
133263,0,7.0,2055,8082,2333,20852.0,1610,3,0,989,343,0.0
133264,0,2.0,1594,12656,204,2478.0,1508,3,0,2342,579,0.0
133265,0,9.0,8457,8879,3060,,1036,3,0,299,1662,0.0
133266,0,2.0,12666,11131,2932,95605.0,1368,3,0,471,771,0.0
133267,0,2.0,11821,6496,1249,26312127.0,1453,3,0,2570,115,1.0
133268,1,6.0,11597,4956,1694,33161.0,2259,2,0,1816,496,0.0
133269,0,2.0,11064,16205,143,21217.0,1460,3,0,2573,121,1.0
133270,0,4.0,6941,9279,591,51502.0,1509,3,0,81,1218,0.0
133271,0,2.0,917,12245,1890,10016.0,1443,3,0,2387,621,1.0
133272,1,2.0,3045,4643,1536,90029.0,2234,3,0,1503,772,0.0
133273,1,2.0,9129,6742,2715,10454.0,2326,3,0,1652,41,0.0
133274,0,7.0,10011,4308,324,11226.0,1356,3,0,793,412,0.0
133275,1,2.0,11851,13959,624,77429.0,912,3,0,526,437,0.0
133276,0,2.0,9038,15184,655,11729.0,1531,3,0,1723,819,0.0
133277,0,2.0,13276,5727,736,6423.0,1508,3,0,1646,57,0.0
133278,0,2.0,4888,18000,1890,10901.0,1225,3,0,545,326,0.0
133279,0,2.0,13099,10187,855,11735.0,1520,3,0,2247,641,0.0
133280,0,2.0,1125,3961,2852,2453.0,1302,3,0,2519,351,1.0
133281,0,2.0,5643,17674,1576,2148.0,1520,3,0,1617,130,0.0
133282,1,7.0,9672,15847,2128,18944.0,2119,3,0,1004,199,0.0
133283,2,7.0,13735,6914,1686,46410.0,1926,3,0,793,412,0.0
133284,0,2.0,11857,17553,301,80424.0,1520,3,0,2463,1672,0.0
133285,0,7.0,11236,8033,2114,77584.0,1485,3,0,910,401,1.0
133286,0,7.0,4775,7699,2603,22554.0,1531,3,0,834,1381,0.0
133287,0,2.0,5391,16697,2218,53820.0,1371,3,0,1723,819,0.0
133288,0,2.0,1132,11257,2901,2481.0,1476,3,0,1315,222,1.0
133289,1,2.0,4454,8856,1839,37209.0,2326,3,0,2605,637,0.0
133290,0,2.0,12148,5352,2277,19971.0,1454,3,0,1475,473,1.0
133291,0,9.0,8527,17382,1232,44236.0,1468,3,0,227,1325,1.0
133292,1,2.0,8985,11813,512,44126.0,2361,3,0,545,326,0.0
133293,1,2.0,5211,3009,446,61822.0,2361,3,0,2565,413,0.0
133294,1,2.0,3982,14805,459,28210.0,2326,3,0,545,326,0.0
133295,0,2.0,978,7117,16,94501.0,1638,3,0,1312,766,0.0
133296,0,2.0,5704,8170,2141,19115.0,1522,3,0,2715,1009,0.0
133297,0,2.0,10907,2014,2596,7081.0,1520,3,0,625,1108,0.0
133298,0,2.0,10893,3314,1294,7307.0,1330,3,0,1723,819,0.0
133299,0,2.0,8542,16247,125,78744.0,1371,3,0,2651,832,0.0
133300,0,2.0,1743,3066,904,33314.0,1476,3,0,1507,149,1.0
133301,0,7.0,3974,16188,512,44121.0,1485,3,0,815,1348,1.0
133302,0,2.0,9295,5602,1207,48842.0,1520,3,0,431,481,0.0
133303,0,6.0,6839,14038,2418,94806.0,1303,2,0,1844,12,1.0
133304,1,2.0,3546,8483,2400,84107.0,988,3,0,586,447,0.0
133305,0,7.0,8958,8279,951,32605.0,1531,3,0,842,1314,0.0
133306,0,7.0,6185,13363,1227,77089.0,1649,3,0,1087,681,0.0
133307,0,2.0,8102,10958,160,72501.0,1670,3,0,1444,706,1.0
133308,0,2.0,1261,11421,2411,94142.0,1551,3,0,1723,819,0.0
133309,0,2.0,1380,2257,985,42141.0,1497,3,0,431,481,0.0
133310,0,2.0,11618,14635,2214,97236.0,1715,3,0,2342,579,0.0
133311,0,7.0,12239,41,1323,68847.0,1330,3,0,1004,199,0.0
133312,0,9.0,12559,2350,904,33309.0,1371,3,0,220,433,0.0
133313,0,2.0,5984,2660,114,30301.0,1538,3,0,2348,1293,0.0
133314,0,7.0,2557,7738,651,48128.0,1508,3,0,986,698,0.0
133315,1,2.0,10827,16141,1212,96816.0,2027,3,0,1798,678,1.0
133316,0,2.0,1453,12519,458,29414.0,1531,3,0,431,481,0.0
133317,1,6.0,891,3326,3060,,2326,2,0,1817,1232,0.0
133318,1,7.0,6809,17588,1275,14850.0,2354,3,0,861,1485,0.0
133319,2,2.0,10399,3002,1356,34747.0,1846,3,0,2626,52,1.0
133320,0,2.0,6006,8373,1227,77041.0,1434,3,0,1970,737,1.0
133321,0,7.0,10163,9898,1730,55412.0,1328,3,0,1154,1438,0.0
133322,0,2.0,6522,8077,303,11717.0,1328,3,0,1503,772,0.0
133323,0,2.0,8213,6951,277,2128.0,1508,3,0,2605,637,0.0
133324,0,7.0,2244,2755,2141,19150.0,1356,3,0,955,734,1.0
133325,0,2.0,12752,8026,342,14225.0,1460,3,0,2573,121,1.0
133326,0,2.0,1862,15184,1890,10001.0,1520,3,0,1723,819,0.0
133327,0,5.0,2390,17381,627,75270.0,1485,3,0,112,862,0.0
133328,1,7.0,3201,4517,1227,77036.0,2132,3,0,845,1623,0.0
133329,0,2.0,5715,17118,2599,63169.0,1639,3,0,2633,366,0.0
133330,0,2.0,1511,15367,2321,55901.0,1532,3,0,2714,755,0.0
133331,0,7.0,2055,8082,2333,20852.0,1610,3,0,989,343,0.0
133332,0,5.0,11390,3538,2868,20002.0,1497,3,0,113,863,0.0
133333,0,2.0,4854,202,104,20149.0,1476,3,0,734,1686,1.0
133334,0,2.0,12371,935,858,28305.0,1230,3,0,545,326,0.0
133335,1,2.0,3099,9698,2214,97222.0,2258,3,0,625,1108,0.0
133336,1,2.0,10791,17507,1878,12561.0,2183,3,0,586,447,0.0
133337,0,7.0,11868,16956,2141,19142.0,1369,3,0,826,754,0.0
133338,0,2.0,3733,6364,1397,70601.0,1508,3,0,545,326,0.0
133339,0,2.0,7128,2876,2150,27041.0,1522,3,0,1503,772,0.0
133340,0,7.0,5010,14576,2530,57103.0,1497,3,0,1090,1566,0.0
133341,0,2.0,404,6184,1240,92646.0,1485,3,0,434,237,1.0
133342,1,2.0,12907,3068,1117,4943.0,28,3,0,1452,124,0.0
133343,0,7.0,2055,8082,2333,20852.0,1610,3,0,989,343,0.0
133344,0,2.0,5468,15898,2771,75703.0,1527,3,0,526,437,0.0
133345,1,7.0,12908,7269,2278,27320.0,175,3,0,1015,649,0.0
133346,1,7.0,10173,16411,1981,94611.0,2273,3,0,819,1510,0.0
133347,0,2.0,8751,4833,1536,90060.0,1326,3,0,1723,819,0.0
133348,0,9.0,8445,338,3060,,1730,3,0,297,1179,0.0
133349,0,2.0,7793,13441,1227,77090.0,1531,3,0,545,326,0.0
133350,0,7.0,5067,4386,2593,10954.0,1598,3,0,1288,1399,0.0
133351,0,7.0,5552,1218,114,30329.0,1518,3,0,914,261,0.0
133352,2,2.0,5359,259,2159,33780.0,1800,3,0,419,362,0.0
133353,0,7.0,7058,3362,72,48105.0,1327,3,0,994,204,0.0
133354,0,2.0,455,11798,2034,32803.0,1330,3,0,442,87,0.0
133355,1,2.0,9809,3680,1209,33035.0,2219,3,0,2627,52,1.0
133356,1,10.0,8730,740,1205,33020.0,532,3,0,1847,626,1.0
133357,0,7.0,5515,5048,1367,54601.0,1520,3,0,827,1509,0.0
133358,0,2.0,2644,16084,1926,7047.0,1740,3,0,442,87,0.0
133359,0,2.0,5295,10750,2214,97233.0,1319,3,0,442,87,0.0
133360,0,7.0,1537,4510,251,47406.0,1369,3,0,826,754,0.0
133361,0,2.0,11668,14055,994,19342.0,1520,3,0,755,189,0.0
133362,0,2.0,13555,5153,455,44024.0,1508,3,0,2565,413,0.0
133363,0,2.0,2879,205,2470,98105.0,1497,3,0,2517,3,0.0
133364,0,2.0,1862,15184,1890,10001.0,1508,3,0,1723,819,0.0
133365,1,2.0,4729,14970,1050,17225.0,648,3,0,1647,958,1.0
133366,1,2.0,13453,6033,1238,19006.0,578,3,0,742,159,1.0
133367,0,2.0,9110,6516,324,11216.0,1476,3,0,2463,1672,0.0
133368,0,2.0,2230,2516,1890,10118.0,1497,3,0,442,87,0.0
133369,1,2.0,8114,4133,174,18405.0,2361,3,0,2565,413,0.0
133370,1,7.0,11856,10733,1501,80128.0,2361,3,0,941,65,0.0
133371,0,2.0,11256,380,2174,3865.0,1360,3,0,2342,579,0.0
133372,0,7.0,5010,14576,2530,57103.0,1497,3,0,1090,1566,0.0
133373,1,6.0,6820,4137,1187,2043.0,2271,2,0,1816,496,0.0
133374,0,2.0,296,5439,813,45322.0,1508,3,0,1432,714,0.0
133375,1,7.0,81,12425,2613,10312.0,2227,3,0,1057,591,0.0
133376,1,2.0,4653,1125,3060,,2326,3,0,442,87,0.0
133377,0,2.0,4702,3848,1543,40205.0,1325,3,0,593,682,0.0
133378,0,10.0,1387,3434,2599,63110.0,1433,3,0,1850,709,1.0
133379,0,2.0,10893,3314,1294,7307.0,1330,3,0,1723,819,0.0
133380,0,7.0,10276,16809,2449,31401.0,1363,3,0,822,1586,0.0
133381,0,2.0,7121,4027,1694,33018.0,1588,3,0,2342,579,0.0
133382,1,6.0,8302,2992,324,11238.0,2281,2,0,1816,496,0.0
133383,1,2.0,3155,1151,307,6607.0,2229,3,0,2626,52,1.0
133384,1,2.0,12423,13732,2426,32771.0,2223,3,0,2627,52,1.0
133385,0,2.0,7208,7162,1890,10001.0,1249,3,0,483,764,0.0
133386,0,7.0,10011,12645,324,11226.0,1356,3,0,793,412,0.0
133387,0,7.0,11503,15239,2566,8882.0,1327,3,0,803,612,0.0
133388,0,2.0,917,16964,1890,10016.0,1454,3,0,1980,383,1.0
133389,0,2.0,10255,7572,1388,194461002.0,1432,3,0,2137,538,1.0
133390,0,2.0,6257,11175,216,94702.0,1611,3,0,649,446,0.0
133391,0,2.0,13932,520,975,38138.0,1527,3,0,526,437,0.0
133392,0,2.0,13027,16752,1536,90060.0,1549,3,0,2157,271,1.0
133393,0,7.0,2055,8082,2333,20852.0,1610,3,0,989,343,0.0
133394,0,2.0,4849,11937,459,28202.0,1549,3,0,2003,383,1.0
133395,0,5.0,6065,8000,3060,,1497,3,0,121,1187,0.0
133396,0,7.0,2408,11451,1536,90039.0,1517,3,0,793,412,0.0
133397,0,2.0,405,4221,1536,90027.0,1476,3,0,1723,819,0.0
133398,1,2.0,13912,5477,1048,949042011.0,2058,3,0,529,655,1.0
133399,0,2.0,13452,3308,547,8108.0,1232,3,0,2182,534,0.0
133400,0,2.0,5629,11900,1689,85202.0,1500,3,0,2565,413,0.0
133401,0,7.0,2369,4768,2016,68130.0,1520,3,0,819,1510,0.0
133402,2,2.0,7383,2303,1497,7424.0,1899,3,0,442,87,0.0
133403,1,7.0,2505,8635,1318,77450.0,2361,3,0,1004,199,0.0
133404,0,6.0,9301,15299,1736,92691.0,1274,2,0,1834,467,1.0
133405,0,7.0,1969,11093,1877,70125.0,1508,3,0,1075,68,0.0
133406,0,2.0,1829,17827,1351,37664.0,1362,3,0,2116,372,1.0
133407,0,2.0,2136,189,22,87110.0,1437,3,0,547,54,1.0
133408,0,2.0,5715,15990,2599,63169.0,1540,3,0,1469,729,0.0
133409,1,2.0,2472,5812,1227,77002.0,1929,3,0,2150,1020,1.0
133410,1,2.0,13408,4236,2895,28786.0,727,3,0,2565,413,0.0
133411,0,2.0,6758,17423,324,11204.0,1497,3,0,1723,819,0.0
133412,1,6.0,3490,4143,3060,,2271,2,0,1835,757,0.0
133413,0,2.0,8053,17519,233,4005.0,1522,3,0,2755,580,0.0
133414,1,2.0,12457,16609,1674,381202300.0,570,3,0,2573,121,1.0
133415,1,2.0,662,577,899,75126.0,2227,3,0,1503,772,0.0
133416,1,2.0,6496,1590,1628,98270.0,2326,3,0,545,326,0.0
133417,0,2.0,5303,2508,882,29501.0,1477,3,0,2708,136,0.0
133418,0,2.0,12018,799,26,71301.0,1525,3,0,2605,637,0.0
133419,0,2.0,14111,17662,916,76137.0,1520,3,0,587,569,0.0
133420,0,2.0,12992,10597,2245,11432.0,1497,3,0,1450,415,0.0
133421,0,2.0,6126,9705,672,50307.0,1538,3,0,2182,534,0.0
133422,2,2.0,11143,5175,324,49230.0,1811,3,0,2573,121,1.0
133423,0,7.0,5404,2927,2988,19803.0,1508,3,0,827,1509,0.0
133424,0,2.0,5867,12777,2599,63169.0,1639,3,0,2590,1286,0.0
133425,0,5.0,7347,10652,2971,90605.0,1497,3,0,126,936,0.0
133426,0,2.0,9038,15184,655,11729.0,1531,3,0,1723,819,0.0
133427,1,2.0,2339,16512,1695,33141.0,1149,3,0,1444,706,1.0
133428,0,2.0,7128,2876,2150,27041.0,1522,3,0,1503,772,0.0
133429,1,2.0,10497,10045,2533,704275800.0,2023,3,0,1314,190,1.0
133430,0,2.0,1862,8918,1890,10001.0,1508,3,0,1723,819,0.0
133431,0,9.0,8471,1977,1807,94043.0,1028,3,0,270,1690,0.0
133432,0,2.0,12376,6492,2578,28461.0,1515,3,0,2300,1257,0.0
133433,0,2.0,13664,2394,626,30533.0,1218,3,0,471,771,0.0
133434,0,2.0,2141,14939,1227,77030.0,1506,3,0,1528,241,0.0
133435,0,7.0,3928,758,1616,1752.0,1508,3,0,1016,207,0.0
133436,2,8.0,1837,2433,3060,112352028.0,1786,3,0,167,487,1.0
133437,0,2.0,5874,15702,2599,63169.0,1539,3,0,1469,729,0.0
133438,1,2.0,2683,4256,448,85286.0,927,3,0,526,437,0.0
133439,0,2.0,5816,16835,1136,96041.0,1268,3,0,431,481,0.0
133440,0,7.0,2933,14438,2596,65807.0,1497,3,0,1004,199,0.0
133441,0,2.0,5218,13348,3060,,1544,3,0,2305,0,0.0
133442,0,7.0,3442,12362,2868,20002.0,1508,3,0,1025,1352,0.0
133443,1,2.0,11974,6539,2513,40165.0,2109,3,0,2471,33,1.0
133444,0,2.0,2429,17823,2070,33418.0,1508,3,0,2523,718,0.0
133445,0,5.0,1341,14194,1674,38133.0,1303,3,0,132,1192,0.0
133446,0,2.0,9038,15184,655,11729.0,1520,3,0,1723,819,0.0
133447,0,2.0,14111,17662,916,76137.0,1520,3,0,587,569,0.0
133448,0,2.0,5817,2995,1136,96041.0,1268,3,0,431,481,0.0
133449,0,2.0,4908,3339,1890,10901.0,1225,3,0,545,326,0.0
133450,0,7.0,2181,6686,722,27705.0,1369,3,0,940,201,1.0
133451,0,2.0,5611,15224,2411,94142.0,1549,3,0,2085,383,1.0
133452,1,2.0,7256,2708,3003,27107.0,2340,3,0,443,87,0.0
133453,1,2.0,7406,5170,3031,75098.0,2097,3,0,1469,729,1.0
133454,1,2.0,9727,10976,317,74014.0,931,3,0,1450,415,0.0
133455,1,2.0,11801,10816,1320,84037.0,1067,3,0,2558,21,0.0
133456,0,2.0,11492,1764,2432,95062.0,1367,3,0,544,25,0.0
133457,0,2.0,6968,16585,591,51502.0,1326,3,0,1723,819,0.0
133458,0,2.0,13047,17307,2411,94142.0,1549,3,0,1992,383,1.0
133459,1,2.0,7302,14486,1055,29611.0,420,3,0,540,105,0.0
133460,0,2.0,295,3665,1727,532083182.0,1685,3,0,2345,727,1.0
133461,0,7.0,2055,8082,2333,20852.0,1610,3,0,989,343,0.0
133462,0,2.0,11535,809,1227,77084.0,1368,3,0,526,437,0.0
133463,0,2.0,2371,10181,64,92802.0,1460,3,0,392,1159,1.0
133464,0,2.0,8633,10068,1153,23238.0,1672,3,0,1408,588,0.0
133465,1,2.0,6463,3866,2222,12601.0,1960,3,0,2627,52,1.0
133466,0,2.0,13092,5988,2837,1880.0,1688,3,0,545,326,0.0
133467,0,2.0,1041,9679,64,92804.0,1627,3,0,1470,125,0.0
133468,0,10.0,7634,8706,493,63376.0,1443,3,0,1847,626,1.0
133469,0,2.0,14010,1936,1227,77084.0,1369,3,0,431,481,0.0
133470,0,2.0,1511,15367,2321,55901.0,1532,3,0,2714,755,0.0
133471,1,2.0,9266,6375,72,48105.0,401,3,0,1499,1368,1.0
133472,0,2.0,8746,17921,1536,90060.0,1326,3,0,385,1534,0.0
133473,1,9.0,7807,4013,3060,645063511.0,1993,3,0,326,22,1.0
133474,0,2.0,9667,8744,303,37027.0,1325,3,0,471,771,0.0
133475,0,2.0,1818,7907,1890,10021.0,1485,3,0,2532,353,1.0
133476,1,2.0,9670,7777,729,8816.0,2271,3,0,529,655,1.0
133477,1,2.0,11217,13371,2397,93906.0,2310,3,0,545,326,0.0
133478,0,2.0,9728,5613,1358,37923.0,1611,3,0,2605,637,0.0
133479,1,2.0,10231,7406,2470,98144.0,2326,3,0,1316,291,0.0
133480,0,2.0,1862,4521,1890,10001.0,1497,3,0,1723,819,0.0
133481,0,2.0,13067,11854,265,83709.0,1508,3,0,2186,1291,0.0
133482,1,2.0,10149,5466,97,222053601.0,2036,3,0,2573,121,1.0
133483,0,7.0,5067,16469,2593,10954.0,1598,3,0,1254,1399,0.0
133484,0,2.0,5519,13364,2687,33629.0,1533,3,0,2545,818,0.0
133485,0,14.0,1414,9172,555,43210.0,1508,1,0,101,919,1.0
133486,0,2.0,9745,13822,1252,83401.0,1531,3,0,526,437,0.0
133487,1,2.0,12040,9657,488,45231.0,2132,3,0,1889,562,1.0
133488,0,2.0,269,10744,1890,10017.0,1443,3,0,2725,907,0.0
133489,0,7.0,1617,17677,2285,20190.0,1598,3,0,1289,1401,0.0
133490,0,2.0,235,10059,114,30331.0,1508,3,0,1387,885,0.0
133491,0,7.0,10011,4308,324,11226.0,1356,3,0,793,412,0.0
133492,0,2.0,9643,3831,348,91505.0,1508,3,0,442,87,0.0
133493,1,2.0,4421,5720,2599,63130.0,2227,3,0,545,326,0.0
133494,0,2.0,7321,15330,1165,92345.0,1358,3,0,722,1078,0.0
133495,0,9.0,12261,2316,1667,97504.0,1446,3,0,197,209,1.0
133496,1,2.0,4272,12707,2245,11105.0,2003,3,0,545,326,0.0
133497,0,7.0,7422,6958,967,75041.0,1369,3,0,955,734,1.0
133498,1,2.0,2069,2174,986,8028.0,2135,3,0,2238,137,0.0
133499,0,2.0,1854,3405,3060,,1544,3,0,2305,0,0.0
133500,1,2.0,12587,40,2395,55122.0,2349,3,0,545,326,0.0
133501,0,2.0,13770,2515,2686,32312.0,1602,3,0,545,326,0.0
133502,0,2.0,5872,17254,2599,63169.0,1639,3,0,2654,918,0.0
133503,0,7.0,6980,10824,1974,63368.0,1531,3,0,902,1409,0.0
133504,1,2.0,554,4467,324,11205.0,2227,3,0,1469,729,0.0
133505,1,2.0,555,13927,324,11205.0,2058,3,0,2605,637,0.0
133506,0,7.0,3927,6971,2186,2360.0,1531,3,0,834,1381,0.0
133507,0,7.0,6196,13888,341,90620.0,1607,3,0,955,734,1.0
133508,1,2.0,12325,10907,99,70512.0,2113,3,0,2627,52,1.0
133509,1,7.0,13778,430,1665,17055.0,2227,3,0,1004,199,0.0
133510,0,5.0,5428,13205,2683,98402.0,1531,3,0,103,756,0.0
133511,1,2.0,5971,1074,2739,90503.0,2275,3,0,2605,637,0.0
133512,0,2.0,13452,13796,547,8108.0,1417,3,0,2182,534,0.0
133513,1,2.0,3727,10914,2160,71360.0,2271,3,0,545,326,0.0
133514,0,2.0,1861,7696,691,36303.0,1506,3,0,2523,718,0.0
133515,0,2.0,8569,1721,2915,58078.0,1508,3,0,1470,125,0.0
133516,2,2.0,3321,11680,479,60608.0,1114,3,0,545,326,0.0
133517,1,2.0,13915,16438,479,60623.0,2223,3,0,2627,52,1.0
133518,0,2.0,2168,9074,722,27705.0,1518,3,0,2565,413,0.0
133519,0,2.0,9110,6516,324,11216.0,1476,3,0,2463,1672,0.0
133520,0,2.0,13100,8260,2245,11101.0,1485,3,0,466,517,1.0
133521,1,2.0,3968,11391,623,44221.0,868,3,0,2565,413,0.0
133522,0,2.0,8568,16918,235,1821.0,1532,3,0,1450,415,0.0
133523,0,2.0,5877,15429,1835,34116.0,1364,3,0,1316,291,0.0
133524,1,2.0,4226,2737,1212,96818.0,2326,3,0,545,326,0.0
133525,0,2.0,6792,15260,2732,43605.0,1508,3,0,431,481,0.0
133526,0,2.0,5868,6475,2599,63169.0,1239,3,0,1409,697,0.0
133527,0,5.0,1341,14397,1674,38133.0,1303,3,0,132,1192,0.0
133528,0,2.0,13362,5435,1107,78550.0,1520,3,0,2533,1005,0.0
133529,0,2.0,2429,17823,2070,33418.0,1508,3,0,2523,718,0.0
133530,0,2.0,13452,9384,547,8108.0,1232,3,0,1925,945,0.0
133531,0,2.0,4073,15912,2231,8540.0,1476,3,0,1723,819,0.0
133532,2,2.0,11396,402,2180,94523.0,1904,3,0,471,771,0.0
133533,0,2.0,5138,1683,3025,2895.0,1534,3,0,1386,656,0.0
133534,0,4.0,12427,13628,627,30157.0,1460,3,0,68,486,1.0
133535,0,2.0,10088,5013,2014,20832.0,1538,3,0,1665,1612,0.0
133536,0,2.0,1573,6218,2596,62702.0,1520,3,0,2342,579,0.0
133537,0,7.0,13161,5694,2233,2906.0,1333,3,0,901,1383,0.0
133538,1,2.0,4764,1634,2557,60473.0,484,3,0,1412,229,1.0
133539,0,2.0,479,12291,282,42104.0,1491,3,0,2342,579,0.0
133540,1,2.0,4268,5035,2400,84129.0,30,3,0,540,105,0.0
133541,0,2.0,11257,13966,2412,95126.0,1531,3,0,2564,659,0.0
133542,0,2.0,5870,11637,2599,63169.0,1239,3,0,2652,1264,0.0
133543,0,6.0,1542,4019,1858,8901.0,1508,2,0,1842,700,0.0
133544,1,7.0,12016,13416,3060,773384018.0,1178,3,0,916,274,1.0
133545,0,2.0,13644,5852,2532,60076.0,1303,3,0,452,81,1.0
133546,0,2.0,5317,1866,483,86503.0,1520,3,0,1413,773,0.0
133547,0,2.0,6592,11809,2214,97229.0,1330,3,0,625,1108,0.0
133548,0,2.0,5715,15990,2599,63169.0,1540,3,0,1469,729,0.0
133549,0,7.0,12020,5496,1299,72401.0,1328,3,0,1138,1491,0.0
133550,1,2.0,8537,16905,2456,123091135.0,348,3,0,756,90,1.0
133551,0,2.0,6253,12258,493,63376.0,1415,3,0,2199,318,1.0
133552,0,5.0,12022,6392,1828,75964.0,1473,3,0,116,1186,1.0
133553,0,7.0,13705,8521,2596,62704.0,1321,3,0,915,1378,1.0
133554,0,2.0,2817,2822,632,37725.0,1515,3,0,2403,1374,0.0
133555,1,2.0,10040,7103,2823,23452.0,617,3,0,430,600,1.0
133556,1,2.0,6159,14740,118,76227.0,2271,3,0,471,771,0.0
133557,0,7.0,6877,17049,3060,46683344.0,1339,3,0,907,635,1.0
133558,1,2.0,5970,208,2426,4073.0,2227,3,0,545,326,0.0
133559,1,2.0,10213,14945,460,22903.0,2305,3,0,524,55,0.0
133560,1,2.0,14146,2223,2003,731124418.0,169,3,0,521,493,1.0
133561,1,2.0,5193,12609,1528,55046.0,761,3,0,431,481,0.0
133562,0,7.0,2972,15834,922,92708.0,1327,3,0,829,1336,0.0
133563,0,7.0,6196,4636,341,90620.0,1607,3,0,955,734,1.0
133564,1,2.0,10428,4979,2166,15221.0,16,3,0,545,326,0.0
133565,0,2.0,14111,17662,916,76137.0,1520,3,0,587,569,0.0
133566,0,2.0,12931,5759,2141,19107.0,1199,3,0,2265,227,1.0
133567,0,2.0,12992,16986,2245,11432.0,1497,3,0,488,287,0.0
133568,0,2.0,1017,8910,344,30519.0,1371,3,0,1452,124,0.0
133569,0,2.0,4748,2721,2612,16801.0,1330,3,0,1920,1364,0.0
133570,1,2.0,7912,14779,1890,10005.0,2303,3,0,526,437,0.0
133571,0,7.0,8141,11589,373,2138.0,1360,3,0,1075,68,0.0
133572,1,2.0,4700,17475,2650,70665.0,2336,3,0,1723,819,0.0
133573,1,2.0,5833,13571,94,19003.0,2027,3,0,2682,563,1.0
133574,0,2.0,5966,17636,961,11530.0,1232,3,0,2182,534,0.0
133575,0,2.0,14237,16143,856,48335.0,1443,3,0,2152,271,1.0
